access,array_size,bits,default,default_changed,description,flag,invalid,map_offset,max,min,name,permission,read_permission,readable,reserved,resolved_access,resolved_array_size,resolved_bit_offset,resolved_bits,resolved_default,resolved_max,resolved_min,resolved_offset,resolved_read_permission,resolved_total_size,resolved_type,resolved_type_size,resolved_write_permission,type,use_bitfields,use_defines,use_enums,writable,write_permission
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,891,,,trace.tick_div[102],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,892,,,trace.tick_div[103],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,893,,,trace.tick_div[104],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,894,,,trace.tick_div[105],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,895,,,trace.tick_div[106],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,896,,,trace.tick_div[107],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,897,,,trace.tick_div[108],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,898,,,trace.tick_div[109],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,899,,,trace.tick_div[110],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,900,,,trace.tick_div[111],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,901,,,trace.tick_div[112],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,902,,,trace.tick_div[113],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,903,,,trace.tick_div[114],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,904,,,trace.tick_div[115],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,905,,,trace.tick_div[116],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,906,,,trace.tick_div[117],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,907,,,trace.tick_div[118],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,908,,,trace.tick_div[119],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,909,,,trace.tick_div[120],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,910,,,trace.tick_div[121],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,911,,,trace.tick_div[122],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,912,,,trace.tick_div[123],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,913,,,trace.tick_div[124],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,914,,,trace.tick_div[125],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,915,,,trace.tick_div[126],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The tick divisor of the event - max should be 16 for interface,,,916,,,trace.tick_div[127],interface,[0],False,,0,128,,,,,,4,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,917,,,trace.source[0],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,918,,,trace.source[1],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,919,,,trace.source[2],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,920,,,trace.source[3],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,921,,,trace.source[4],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,922,,,trace.source[5],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,923,,,trace.source[6],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,924,,,trace.source[7],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,925,,,trace.source[8],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,926,,,trace.source[9],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,927,,,trace.source[10],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,928,,,trace.source[11],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,929,,,trace.source[12],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,930,,,trace.source[13],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,931,,,trace.source[14],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,932,,,trace.source[15],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,933,,,trace.source[16],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,934,,,trace.source[17],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,935,,,trace.source[18],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,936,,,trace.source[19],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,937,,,trace.source[20],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,938,,,trace.source[21],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,939,,,trace.source[22],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,940,,,trace.source[23],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,941,,,trace.source[24],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,942,,,trace.source[25],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,943,,,trace.source[26],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,944,,,trace.source[27],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,945,,,trace.source[28],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,946,,,trace.source[29],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,947,,,trace.source[30],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,948,,,trace.source[31],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,949,,,trace.source[32],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,950,,,trace.source[33],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,951,,,trace.source[34],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,952,,,trace.source[35],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,953,,,trace.source[36],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,954,,,trace.source[37],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,955,,,trace.source[38],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,956,,,trace.source[39],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,957,,,trace.source[40],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,958,,,trace.source[41],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,959,,,trace.source[42],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,960,,,trace.source[43],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,961,,,trace.source[44],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,962,,,trace.source[45],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,963,,,trace.source[46],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,964,,,trace.source[47],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
read-write,128,,,,The event source of the event - 0:no source selected - 1:DEBUG0 pin - 2:DEBUG1 pin - 3:DEBUG2 pin - 4:DUT_IC,,,965,,,trace.source[48],interface,[0],False,,0,128,,,,,,132,0,128,uint8_t,1,0,uint8_t,False,False,False,False,[None]
